Summons Number,Plate ID,Registration State,Violation Code
1154,HLC2133,NY,50
1155,GGP8272,NY,98
1156,HKD3894,NY,14
1157,HYC2638,NY,14
1158,HLA3776,NY,14
1159,HYJ4129,NY,14
1160,HXZ5819,NY,14
1161,HBA6954,NY,19
1162,HMSM35,FL,14
1163,HLP1421,NY,98
1164,HSZ2129,NY,70
1165,GVK5708,NY,46
1166,HVV1980,NY,46
1167,HYJ7032,NY,46
1168,GGP6254,NY,21
1169,HYY2732,TX,21
1170,HMZ4523,NY,21
1171,GHW6533,NY,14
1172,HEJ2322,NY,17
1173,HGK4803,NY,68
1174,HXH4557,NY,68
1175,HYV3195,NY,46
1176,HZG8466,NY,46
1177,HXH5559,NY,40
1178,HXN6774,NY,46
1179,KNZ9104,PA,46
1180,HYA7409,NY,46
1181,HYW5885,NY,46
1182,JAB3205,NY,46
1183,GHM3695,NY,51
1184,HEG3722,NY,71
1185,HCR5551,NY,51
1186,HFF8529,NY,51
1187,JCF1164,NY,20
1188,HWY5728,NY,51
1189,GXA5307,NY,63
1190,GZD4744,NY,20
1191,HRS6912,NY,20
1192,HBY5923,NY,20
1193,HVY7592,NY,20
1194,HLF7571,NY,20
1195,HVC6489,NY,20
1196,HTL8326,NY,63
1197,GZZ9749,NY,9
1198,HRA2856,NY,20
1199,HSA1617,NY,20
1200,HUT9059,NY,20
1201,GYG8326,NY,9
1202,HUG6488,NY,20
1203,JBG7659,NY,9
1204,HJP2062,NY,9
1205,HUC5521,NY,9
1206,HXH2207,NY,20
1207,HFM9784,NY,20
1208,GXE6014,NY,20
1209,GKW4234,NY,20
1210,HKS1177,NY,20
1211,HLV9301,NY,20
1212,HEH8837,NY,20
1213,GXU3175,NY,20
1214,HPC8826,NY,20
1215,HYD1164,NY,20
1216,HFF6740,NY,20
1217,GZR5142,NY,20
1218,HFE4339,NY,20
1219,HAA9887,NY,20
1220,HTM3231,NY,14
1221,GWL9202,NY,27
1222,GYH3625,NY,20
1223,HLS1958,PA,20
1224,HBX4417,NY,20
1225,HFM8233,NY,20
1226,MYY9080,NY,20
1227,GWJ5768,NY,20
1228,KSK2420,PA,51
1229,HBR6687,NY,20
1230,HPZ2813,NY,20
1231,GMU2757,NY,20
1232,HZA3747,NY,20
1233,HRH8400,NY,20
1234,HAX8485,NY,20
1235,GFR3283,NY,20
1236,GCK7378,NY,20
1237,GKY4567,NY,20
1238,HFL1799,NY,20
1239,HUT1229,NY,20
1240,GTB4881,NY,20
1241,GFS7185,NY,20
1242,HNU4487,NY,20
1243,HDB8449,NY,20
1244,HHJ8440,NY,20
1245,GHC2037,NY,20
1246,GXU1388,NY,46
1247,HSL3844,NY,74
1248,HUX6676,NY,20
1249,HEH3296,NY,46
1250,HYJ3451,NY,20
1251,GRH4182,NY,20
1252,HSA1008,NY,45
1253,GWJ5273,NY,45
1254,HTK6867,NY,45
1255,HTH9890,NY,20
1256,HSS8585,NY,63
1257,HXA1174,NY,63
1258,HGM6101,NY,14
1259,HYN6895,NY,14
1260,HJP1528,NY,20
1261,HKD9133,NY,20
1262,HCY9327,NY,20
1263,GXE6014,NY,41
1264,GFL6675,NY,20
1265,HSA2120,NY,63
1266,JBD7013,NY,20
1267,HGR4252,NY,20
1268,HSA2346,NY,20
1269,HLY2183,NY,20
1270,GTR4781,NY,20
1271,HJP3625,NY,20
1272,GYJ8109,NY,20
1273,GTC4482,NY,20
1274,HJP5509,NY,20
1275,GWZ1534,NY,20
1276,GMD4303,NY,63
1277,GHK235,NY,20
1278,HTZ3184,NY,45
1279,HUK8413,NY,20
1280,HXZ9686,NY,50
1281,GLK1737,NY,20
1282,HZL6312,NY,20
1283,HCP1878,NY,63
1284,KRW0378,PA,27
1285,HCN6015,NY,63
1286,HSA8911,NY,63
1287,GUG9674,NY,45
1288,KHB1426,PA,45
1289,HAS3614,NY,45
1290,HLB1179,NY,63
1291,KRW0378,PA,63
1292,HMM9657,NY,63
1293,HPD1250,NY,20
1294,HJM9913,NY,20
1295,HFG2638,NY,20
1296,HFG7564,NY,20
1297,HCM4568,NY,63
1298,GXW1327,NY,63
1299,HAC5654,NY,63
1300,HLC9737,NY,20
1301,GEF9479,NY,20
1302,HSL3844,NY,46
1303,GXU1388,NY,46
1304,HUJ9541,NY,20
1305,HVN5521,NY,9
1306,HXN6763,NY,9
1307,KMD3813,PA,9
1308,HAL8078,NY,9
1309,HFF3485,NY,20
1310,GJH9316,NY,20
1311,HZK7511,NY,20
1312,HWY3318,NY,20
1313,HPK2745,NY,63
1314,GXN2752,NY,63
1315,HPB8844,NY,20
1316,HTL8915,NY,20
1317,HHL6988,NY,20
1318,HKT2572,NY,20
1319,GXV1337,NY,20
1320,GZT1574,NY,20
1321,GFN8887,NY,20
1322,GVD3918,NY,51
1323,HBX8899,NY,63
1324,GXW1327,NY,9
1325,HAL3403,NY,20
1326,GYP6336,NY,20
1327,JW51,NY,9
1328,HLF4232,NY,9
1329,GFW4449,NY,9
1330,GSA3382,NY,5
1331,HXF8104,NY,9
1332,HEK6751,NY,51
1333,MEI8888,NY,51
1334,HRE9732,NY,51
1335,GWK8814,NY,63
1336,HEJ3926,NY,63
1337,GTC1586,NY,63
1338,HMT5040,NY,63
1339,HFHS57,FL,63
1340,HRJ9048,NY,63
1341,HAK6879,NY,63
1342,HEB8711,NY,63
1343,HLD4682,NY,63
1344,HXA8261,NY,63
1345,HLP5303,NY,63
1346,HBB8888,NY,63
1347,HEJ3926,NY,63
1348,HMT5040,NY,68
1349,HUY6581,NY,63
1350,HVT3498,NY,63
1351,HFE6529,NY,63
1352,HTN8646,NY,24
1353,HLP8496,NY,24
1354,HRS5338,NY,20
1355,HXX7906,NY,20
1356,GKR2145,NY,20
1357,HXE5120,NY,20
1358,GNU1105,NY,20
1359,L700W0,CA,20
1360,GPY1376,NY,20
1361,HML5269,NY,14
1362,GVM4673,NY,14
1363,HDB8449,NY,51
1364,HJD6192,NY,14
1365,HTT1352,NY,20
1366,GRS4358,NY,20
1367,HRZ6340,NY,20
1368,GYG8326,NY,9
1369,JAW3152,NY,9
1370,GSV8087,NY,9
1371,HLA4228,NY,20
1372,GUJ2020,NY,63
1373,GUF2876,NY,20
1374,GXU3228,NY,9
1375,HYS4850,NY,63
1376,HMJ5120,NY,20
1377,GJS5973,NY,20
1378,HBG3325,NY,20
1379,HNN9027,NY,20
1380,HXR4666,NY,20
1381,HSD1216,NY,20
1382,GWK2131,NY,62
1383,K24KEZ,NJ,20
1384,HAN4576,NY,20
1385,GXV5294,NY,20
1386,HRJ7519,NY,20
1387,HTS8560,NY,20
1388,HVW7633,NY,63
1389,HHS5978,NY,20
1390,GLM5017,NY,20
1391,HWC6420,NY,20
1392,GYJ2635,NY,20
1393,GXT3948,NY,20
1394,JGY8083,PA,20
1395,M80GVA,NJ,20
1396,HBR6676,NY,9
1397,GXU2755,NY,9
1398,GHL3792,NY,9
1399,HPM1247,NY,20
1400,HPX9981,NY,20
1401,HXW5999,NY,20
1402,GKB5797,NY,20
1403,HAW9666,NY,51
1404,HPW1524,NY,20
1405,GCP5951,NY,20
1406,HRV4751,NY,14
1407,GLA9263,NY,14
1408,HTD4628,NY,14
1409,GYP5096,NY,14
1410,GXB4040,NY,14
1411,H46GLS,NJ,14
1412,HHK1932,NY,14
1413,HTW9278,NY,41
1414,JAD5616,NY,14
1415,HWH7301,NY,14
1416,HRE6626,NY,14
1417,HVF3099,NY,14
1418,HLV6228,NY,20
1419,GYV8315,NY,24
1420,GNN7376,NY,14
1421,HAA9536,NY,20
1422,HPB4880,NY,20
1423,J83JFS,NJ,63
1424,GWG7119,NY,50
1425,HXW5770,NY,14
1426,L34KMY,NJ,14
1427,GTB5906,NY,98
1428,HSS4858,NY,40
1429,KMT6580,PA,17
1430,HVY9683,NY,41
1431,GMT7536,NY,21
1432,HKW3387,NY,21
1433,HHL1563,NY,21
1434,HLF1953,NY,21
1435,GXE6657,NY,20
1436,HUR7820,NY,20
1437,HAS3513,NY,20
1438,HVX3166,NY,24
1439,GLR5946,NY,24
1440,HVX1227,NY,24
1441,GSU5331,NY,24
1442,HAR1810,NY,24
1443,GUW9559,NY,24
1444,GTJ3433,NY,24
1445,GYU9082,NY,24
1446,HHK2288,NY,24
1447,GFC6111,NY,98
1448,HVY8511,NY,45
1449,HAR7086,NY,68
1450,HTJ2823,NY,63
1451,HYA1785,NY,68
1452,HYA5865,NY,68
1453,HHY1270,NY,63
1454,HLE9130,NY,63
1455,IQGH52,FL,68
1456,HSU7362,NY,68
1457,GU05682,NY,68
1458,HTB6551,NY,68
1459,GSS7130,NY,68
1460,GBN7272,NY,68
1461,GKH5975,NY,68
1462,HCS6219,NY,27
1463,HMEY13,FL,24
1464,HYA1428,NY,20
1465,GAB3612,NY,45
1466,HPH7238,NY,40
1467,GEK5064,NY,63
1468,H59JAC,NJ,24
1469,GKC2954,NY,24
1470,GFJ5075,NY,24
1471,L7V922,NY,24
1472,GHR9051,NY,24
1473,HJH2323,NY,24
1474,HLK5610,NY,63
1475,KBW8746,PA,63
1476,HCN2061,NY,24
1477,HCU4035,NY,24
1478,HWS2514,NY,24
1479,GYJ5593,NY,63
1480,HYA4723,NY,63
1481,HZL9466,NY,63
1482,HRE3306,NY,24
1483,HXK4260,NY,63
1484,HNG7395,NY,48
1485,HDR9831,NY,51
1486,GTJ8789,NY,40
1487,GNJ2606,NY,40
1488,HEX7927,NY,40
1489,HFX3279,NY,40
1490,GSM2366,NY,20
1491,HTJ1360,NY,40
1492,HTJ4089,NY,62
1493,HCB8948,NY,24
1494,ITFJ42,FL,24
1495,HRJ8119,NY,20
1496,HGU1709,NY,98
1497,HBT2759,NY,24
1498,HYA7302,NY,24
1499,HXK4402,NY,19
1500,GZR1729,NY,14
1501,GPD2104,NY,14
1502,GRJ7323,NY,70
1503,GRJ7323,NY,40
1504,KRR0780,PA,21
1505,HTK8350,NY,14
1506,JWH0437,TX,61
1507,HFP5424,NY,40
1508,HVC9980,NY,14
1509,HSS4352,NY,14
1510,HUW1020,NY,27
1511,GMS2844,NY,98
1512,JTZ28S,NJ,40
1513,HYB4434,NY,40
1514,HFH3323,NY,14
1515,HGZ9678,NY,19
1516,KRM9208,PA,14
1517,GKY6262,NY,74
1518,KLD4472,PA,19
1519,HRK5386,NY,46
1520,GEH9518,NY,46
1521,HKZ9678,NY,19
1522,HGZ9678,NY,70
1523,HGZ9678,NY,70
1524,HVC7259,NY,5
1525,HGZ9678,NY,19
1526,HUY7242,NY,19
1527,HVK7319,NY,46
1528,HUY7242,NY,19
1529,GGS5306,NY,98
1530,GVM4830,NY,14
1531,HMX8094,NY,98
1532,HVW4237,NY,98
1533,HWZ8177,NY,46
1534,HWZ8177,NY,48
1535,GKP6404,NY,19
1536,HSK7976,NY,17
1537,K96JUK,NJ,40
1538,HZU2017,NY,46
1539,HGV8256,NY,14
1540,HXE1377,NY,40
1541,HXE1377,NY,74
1542,GGD5487,NY,14
1543,GGD5487,NY,71
1544,HUX6640,NY,14
1545,HNE4499,NY,98
1546,GDF3082,NY,98
1547,HVX5556,NY,71
1548,HRD5318,NY,71
1549,HNE2365,NY,41
1550,GGS6043,NY,98
1551,ITF155,NY,98
1552,HDV4022,NY,71
1553,HMX5220,NY,70
1554,HKM6496,NY,40
1555,GXN4952,NY,14
1556,HDZ9548,NY,71
1557,GXR9489,NY,80
1558,GZT6525,NY,21
1559,HSS4539,NY,21
1560,GJL3046,NY,70
1561,GJL3046,NY,71
1562,HYR3984,NY,74
1563,HEZ9799,NY,70
1564,GTT8718,NY,71
1565,HSS7553,NY,70
1566,GRC9143,NY,26
1567,GMA7653,NY,98
1568,HRU7055,NY,19
1569,HES3733,NY,46
1570,HXL8320,NY,46
1571,HGD4633,NY,68
1572,GXS7551,NY,40
1573,GVX1881,NY,98
1574,HXM4121,NY,98
1575,GVY8743,NY,46
1576,GVY8743,NY,71
1577,HYG2945,NY,46
1578,HFM2132,NY,98
1579,HHM1797,NY,20
1580,HKD4096,NY,14
1581,HAA4935,NY,20
1582,HUC8713,NY,20
1583,KPP8821,PA,20
1584,HAX4040,NY,20
1585,HKB1096,NY,20
1586,HHV327,SC,20
1587,HMU4478,NY,20
1588,HJV7876,NY,20
1589,KNV8361,PA,14
1590,HXN9375,NY,5
1591,HLD5804,NY,14
1592,GDGJ32,NY,14
1593,HSF4865,NY,20
1594,GDW1274,NY,98
1595,GDW1274,NY,98
1596,HXZ5214,NY,46
1597,HNY1413,NY,46
1598,JBG2292,NY,46
1599,HXH6323,NY,46
1600,HVL2221,NY,46
1601,HNY4650,NY,46
1602,HDG6860,NY,14
1603,HGK5366,NY,40
1604,GNE4289,NY,14
1605,KRR7640,PA,14
1606,GTP7806,NY,20
1607,KMP1438,PA,20
1608,GHH9455,NY,20
1609,HYJ6947,NY,20
1610,JAB4309,NY,20
1611,HVB5548,NY,20
1612,HUV5384,NY,20
1613,GMV2851,NY,14
1614,GKZ7985,NY,20
1615,HSH9754,NY,20
1616,HEJ9763,NY,20
1617,HET1761,NY,20
1618,HLX6808,NY,20
1619,HXS5821,NY,20
1620,H55FDS,NJ,20
1621,HRA3733,NY,68
1622,HHS5573,NY,68
1623,J90JNE,NJ,20
1624,HZN3331,NY,20
1625,HZU1627,NY,20
1626,GMB1120,NY,20
1627,K49JYJ,NJ,20
1628,HNF7593,NY,20
1629,KSJ4934,PA,20
1630,HNY5344,NY,20
1631,HNW9112,NY,20
1632,GCR1048,NY,20
1633,HXH1032,NY,20
1634,HHU9341,NY,20
1635,GVQ408,FL,20
1636,G22FYX,NJ,20
1637,HSF1937,NY,20
1638,HRS3397,NY,20
1639,HYA7994,NY,20
1640,HSF8377,NY,20
1641,GKZ6231,NY,20
1642,HWX8770,NY,20
1643,HHY2634,NY,20
1644,HRE5094,NY,98
1645,KDM1361,PA,98
1646,HWY5705,NY,98
1647,HZT4253,NY,74
1648,HZT4253,NY,80
1649,HNY1700,NY,80
1650,GYB7169,NY,98
1651,JBC9374,NY,74
1652,HJV7126,NY,40
1653,GMU1667,NY,40
1654,HXH1118,NY,50
1655,HSF4706,NY,20
1656,JGS2168,PA,40
1657,KPP7934,PA,46
1658,HHT1713,NY,70
1659,HXH3658,NY,46
1660,HYC1039,NY,21
1661,GHN4209,NY,21
1662,HES2222,NY,21
1663,HKW1472,NY,21
1664,KBH9108,PA,21
1665,JKN3395,PA,21
1666,KSH8137,NY,21
1667,HBN3084,NY,21
1668,GUX9305,NY,21
1669,HKZ4038,NY,21
1670,HUV8501,NY,21
1671,HFK9132,NY,21
1672,HTP7581,NY,50
1673,HLG1155,NY,19
1674,HAX5859,NY,20
1675,HZS1290,NY,17
1676,HTL2056,NY,20
1677,HMP9728,NY,17
1678,HXA2990,NY,19
1679,HVZ7322,NY,20
1680,JAU5987,NY,19
1681,HAB4336,NY,19
1682,GUK2089,NY,40
1683,HGE1023,NY,98
1684,HSB4403,NY,40
1685,HUH8658,NY,14
1686,HPZ3122,NY,20
1687,HJD9553,NY,20
1688,GTC2495,NY,40
1689,GMX1905,NY,98
1690,HTL8891,NY,20
1691,HTA4207,NY,67
1692,HRZ5797,NY,67
1693,HUA2232,NY,14
1694,HLB3984,NY,14
1695,HXU1112,NY,40
1696,HJV8251,NY,98
1697,HRK9578,NY,62
1698,HWN5029,NY,19
1699,HZY7076,NY,98
1700,HTZ8421,NY,98
1701,GYM8679,NY,98
1702,HRA7699,NY,98
1703,HSS8925,NY,98
1704,GPV6484,NY,98
1705,GWGJ67,FL,98
1706,HPA2709,NY,98
1707,HNV8180,NY,40
1708,HTP2970,NY,98
1709,HNZ8271,SD,71
1710,HWS2861,NY,98
1711,KSX3016,PA,40
1712,KMW6061,PA,41
1713,HGR2593,NY,21
1714,HWH7126,NY,21
1715,GKT7551,NY,21
1716,HFZ8769,NY,21
1717,HXH6425,NY,21
1718,HNY3422,NY,21
1719,HKZ5028,NY,21
1720,HAL4446,NY,21
1721,GF5472,TX,24
1722,HHC2299,NY,24
1723,HGR4603,NY,83
1724,HWL7695,NY,24
1725,HTM3654,NY,70
1726,HCW3744,NY,40
1727,HVZ1523,NY,21
1728,HZR4090,NY,21
1729,HYB5704,NY,21
1730,HDV4938,NY,21
1731,GUS4751,NY,21
1732,HAM2516,NY,21
1733,HMM3878,NY,21
1734,GZD3973,NY,21
1735,HRT4891,NY,21
1736,GZK4083,NY,21
1737,HWY5658,NY,21
1738,HTY6753,NY,21
1739,HAS6044,NY,21
1740,HGW1395,NY,21
1741,GJC4864,NY,21
1742,HTE2267,NY,21
1743,HDD4350,NY,21
1744,GTA1782,NY,21
1745,HWA9018,NY,21
1746,HYZ5184,NY,21
1747,HVW9678,NY,21
1748,HEB4880,NY,21
1749,HLF4827,NY,21
1750,HPU6279,NY,21
1751,HUW2041,NY,21
1752,HPW4559,NY,21
1753,HVK7306,NY,21
1754,GYM7915,NY,21
1755,GBE5174,NY,17
1756,HPD0094,PA,14
1757,HXM6677,NY,14
1758,HZE1382,NY,19
1759,GGP9432,NY,21
1760,HCG8412,NY,21
1761,GZWN62,FL,21
1762,GHH9826,NY,21
1763,HBS2102,NY,21
1764,GNE7778,NY,21
1765,HZF9196,NY,21
1766,HCM4303,NY,21
1767,HCM9560,NY,21
1768,GUR7467,NY,21
1769,GZP2806,NY,21
1770,G34HVZ,NJ,21
1771,HEB1011,NY,21
1772,METS1962,NY,21
1773,HYV4453,NY,21
1774,HYS4643,NY,21
1775,HMA7731,NY,21
1776,GXX4917,NY,21
1777,HYV4453,NY,21
1778,GBE6720,NY,21
1779,HRC9926,NY,21
1780,HWK2862,NY,21
1781,GVA2680,NY,21
1782,HES2487,NY,21
1783,HXE3054,NY,21
1784,HXE3105,NY,21
1785,HCK6046,OH,21
1786,L5G441,NY,17
1787,HXH7466,NY,21
1788,HSV4763,NY,21
1789,HNB5502,NY,21
1790,HJV5197,NY,21
1791,HVY6221,NY,21
1792,HYC4290,NY,21
1793,JAV3268,NY,21
1794,HZP4764,NY,21
1795,HUV2273,NY,21
1796,KPY7342,PA,21
1797,HKZ3824,NY,21
1798,HUV6193,NY,21
1799,HDX7575,NY,14
1800,HXF8811,NY,51
1801,HLG8239,NY,74
1802,HDV4381,NY,98
1803,HUW4901,NY,98
1804,GMH9923,NY,14
1805,GEZ3752,NY,98
1806,GXU6004,NY,98
1807,HFP5487,NY,50
1808,KSC7772,PA,50
1809,HFH3693,NY,50
1810,HEJ1186,NY,46
1811,HXJ4706,NY,14
1812,HHP8185,NY,98
1813,HLB8021,NY,46
1814,GDU9770,NY,46
1815,JTS4165,PA,46
1816,HWV7307,NY,98
1817,HBU3159,NY,19
1818,HSS9606,NY,40
1819,HFP6952,NY,21
1820,GEB5760,NY,40
1821,HDV3960,NY,46
1822,GVT7888,NY,51
1823,HBT8806,NY,46
1824,KNM1178,PA,98
1825,HFP9633,NY,98
1826,HPU8692,NY,20
1827,HXD7561,NY,46
1828,HJX9978,NY,51
1829,HBU4222,NY,98
1830,HHS4001,NY,20
1831,HMX7649,NY,40
1832,HPU8333,NY,21
1833,HXA8498,NY,40
1834,HFV5564,NY,46
1835,HBS4727,NY,46
1836,KJC0704,PA,40
1837,HRF5136,NY,67
1838,HCJ5625,NY,46
1839,KNM1132,PA,41
1840,HJR6132,NY,46
1841,GDRL79,FL,98
1842,GNPR55,FL,98
1843,GAR4556,NY,14
1844,HLB7967,NY,98
1845,HFP7050,NY,98
1846,M79JHH,NJ,98
1847,KMB2061,PA,40
1848,KMB2061,PA,98
1849,H60ESH,NJ,98
1850,GCV2117,NY,21
1851,LLK703,NY,46
1852,HUN6489,NY,40
1853,GTJ5145,NY,46
1854,HRP8501,NY,19
1855,KKC2546,PA,98
1856,GPJ3091,NY,46
1857,GMU2084,NY,98
1858,GLRU47,FL,46
1859,GHS8533,NY,98
1860,KKR5224,PA,46
1861,GSZ8875,NY,46
1862,HPN7684,NY,20
1863,HSZ4912,NY,20
1864,GWK1072,NY,14
1865,GWK1072,NY,71
1866,HMB8957,PA,14
1867,GUV2886,NY,21
1868,HWY5783,NY,21
1869,HWU1397,NY,21
1870,HPN2864,NY,98
1871,HZE2932,PA,40
1872,GUV9936,NY,40
1873,HHP0539,NY,50
1874,HYB1263,NY,40
1875,HXN1380,NY,40
1876,HVN6694,NY,98
1877,HUC3774,NY,98
1878,GBN4963,NY,98
1879,GFS9295,NY,21
1880,HWV6655,NY,98
1881,JBA3260,PA,67
1882,HPM4929,NY,98
1883,HLS8388,NY,46
1884,HSA777,NY,98
1885,HVL6091,NY,98
1886,KRJ7450,NY,19
1887,HHS4690,NY,46
1888,GEJ8798,NY,98
1889,HSF3154,NY,46
1890,HJN6501,NY,98
1891,L35HXP,NJ,98
1892,HYB5831,NY,98
1893,GQYL03,FL,40
1894,JKJ8796,PA,50
1895,KJX8779,PA,98
1896,HWB4910,NY,98
1897,HZV2474,NY,46
1898,HRK9835,NY,46
1899,HSU7634,NY,46
1900,HPC9333,NY,46
1901,HRC9566,NY,40
1902,KCG9370,PA,63
1903,HMA8235,NY,63
1904,HSJ1536,NY,63
1905,HMX8156,NY,14
1906,H2P4776,NY,20
1907,HTE1808,NY,14
1908,GVJ2789,NY,40
1909,JAM3382,NY,60
1910,GVA1388,NY,60
1911,HXA8416,NY,40
1912,HJY9392,NY,46
1913,HJY9392,NY,9
1914,HZT4279,NY,40
1915,HDX6898,NY,98
1916,HTA9296,NY,40
1917,JAW4356,NY,67
1918,HWL7595,NY,98
1919,GPZ4270,NY,98
1920,JADS104,NY,46
1921,KTM9885,PA,98
1922,HKVG68,FL,19
1923,HONPR,NY,19
1924,GRZ6119,NY,19
1925,HPM6929,NY,19
1926,HXH8955,NY,19
1927,HWY4895,NY,19
1928,HTV2335,NY,19
1929,HYD3786,NY,19
1930,HCS7208,NY,46
1931,JAV8007,NY,98
1932,HXH8506,NY,98
1933,HWH3454,NY,98
1934,HGR8123,NY,98
1935,GZH5918,NY,98
1936,HZT4707,NY,98
1937,HWM5628,NY,98
1938,JPW5207,PA,51
1939,HBB1889,NY,98
1940,HNY5065,NY,46
1941,HYC1760,NY,46
1942,HXH7778,NY,46
1943,K32KER,NJ,40
1944,GYD5925,NY,98
1945,GMU9616,NY,95
1946,HZL8945,NY,5
1947,HJK7513,NY,20
1948,HJK7513,NY,70
1949,HNY4069,NY,20
1950,HWH7092,NY,46
1951,HFE6448,NY,19
1952,HYT2561,NY,46
1953,HZT8511,NY,20
1954,HXZ8709,NY,19
1955,HRB3824,NY,46
1956,HYX6672,NY,40
1957,KRR8066,PA,40
1958,HZJ1211,NY,20
1959,KNC0581,PA,40
1960,GBN3985,NY,98
1961,HWB5530,NY,14
1962,JAA9442,NY,14
1963,KNC3698,PA,14
1964,HUH1133,NY,40
1965,HHK1984,NY,46
1966,JCA2070,NY,40
1967,GRP3843,NY,20
1968,GWZ1879,NY,40
1969,HWY4574,NY,40
1970,HLW1967,NY,20
1971,KMZ2725,PA,20
1972,HMT1157,NY,40
1973,JAM1253,NY,14
1974,HDZ1935,NY,46
1975,HVE7389,NY,20
1976,HJY6212,NY,20
1977,GDVV73,FL,14
1978,HTB8040,NY,46
1979,M25JSW,NJ,5
1980,HZT5257,NY,40
1981,JUSBOOG1E,NY,70
1982,JVA2409,PA,46
1983,HUV6678,NY,98
1984,KLJ2563,PA,21
1985,KLP3834,PA,74
1986,KBB3355,VA,98
1987,HES8413,NY,51
1988,HKH5019,NY,51
1989,KNZ5650,PA,51
1990,HDJ6735,NY,17
1991,HHT1637,NY,46
1992,HMR7763,NY,46
1993,GDP7234,NY,20
1994,GWF3958,NY,19
1995,HXX7413,NY,67
1996,HVK4692,NY,40
1997,HSS5762,NY,99
1998,HSS5762,NY,67
1999,HNS6707,NY,40
2000,GZJ8674,NY,45
2001,HVN5762,NY,71
2002,HGR2733,NY,70
2003,HZU1473,NY,71
2004,GVM6358,NY,74
2005,HEJ7237,NY,71
2006,HGR5988,NY,71
2007,GHJ3652,NY,71
2008,HZT4125,NY,71
2009,KNN2359,PA,40
2010,HUV3398,NY,19
2011,HHJ6775,NY,98
2012,GXA8277,NY,19
2013,HUV2341,NY,71
2014,KNP4186,PA,45
2015,HRY7105,NY,14
2016,HLN7844,NY,14
2017,KRC8954,PA,14
2018,GEL3301,NY,14
2019,G6063I,FL,14
2020,HLX4957,NY,14
2021,HHM2851,NY,14
2022,HSF6009,NY,14
2023,GMK1138,NY,45
2024,HZD7037,NY,45
2025,GLZ9170,PA,63
2026,HCC1558,NY,63
2027,HSF1125,NY,63
2028,HXS3761,NY,45
2029,GMD4614,NY,71
2030,HYJ8769,NY,63
2031,HZU2619,NY,63
2032,HRG5386,NY,14
2033,HES7817,NY,62
2034,HPW3529,NY,14
2035,KKF1181,PA,62
2036,HPK1018,NY,63
2037,HVJ5277,NY,63
2038,HSM1100,NY,63
2039,GMF2728,NY,63
2040,HDY3758,NY,63
2041,HWN227,MS,63
2042,HSF4828,NY,63
2043,JOZIAH,NY,63
2044,HJV6372,NY,63
2045,HWM1965,NY,63
2046,HZT6679,NY,63
2047,HXH5297,NY,63
2048,HLN8030,NY,63
2049,GRZ7436,NY,63
2050,HWT7471,NY,63
2051,HXH5912,NY,63
2052,HWB4346,NY,63
2053,GMZ8881,NY,63
2054,HWH1517,NY,63
2055,HHL7216,NY,20
2056,HWG4920,NY,63
2057,HYY9409,NY,63
2058,GHN2856,NY,63
2059,HJY8977,NY,63
2060,HSF7270,NY,63
2061,GMZ9008,NY,20
2062,HJV1118,NY,63
2063,HRB8355,NY,63
2064,HUV7244,NY,63
2065,HDD6739,NY,63
2066,GPJ7870,NY,63
2067,JAL2576,NY,63
2068,HSF8092,NY,63
2069,JAB9838,NY,63
2070,GCP8430,NY,63
2071,HMT5441,NY,63
2072,HMZ1579,NY,63
2073,JAB3196,NY,63
2074,HSH4471,NY,63
2075,HXE5395,NY,63
2076,KKS1319,PA,63
2077,HDX6037,NY,63
2078,HVZ3442,NY,20
2079,HGM4985,NY,20
2080,HMA7207,NY,63
2081,GEX4201,NY,63
2082,HXF9152,NY,63
2083,HXH5191,NY,20
2084,L20JDZ,NJ,20
2085,HVC2958,NY,63
2086,HGR6689,NY,63
2087,HMC8325,NY,63
2088,GFV4741,NY,63
2089,HDW4848,NY,67
2090,HSM3190,NY,71
2091,HJZ16103,NY,27
2092,HTS5806,NY,40
2093,HZX7127,NY,20
2094,HEB6690,NY,63
2095,HHB6729,PA,63
2096,GEH2137,NY,63
2097,GXL8994,NY,63
2098,GBT6431,NY,99
2099,HLD8097NY,NY,40
2100,HSF7060,NY,98
2101,HUT6423,NY,40
2102,JAN8299,NY,98
2103,HSF1152,NY,98
2104,GBX6330,NY,21
2105,HUZ8907,NY,20
2106,KJY4474,PA,20
2107,ITDK74,FL,98
2108,HJD2352,PA,19
2109,HXX5010,NY,19
2110,GVR4115,OH,40
2111,HRU6335,NY,14
2112,HZT5451,NY,98
2113,GNK5592,NY,20
2114,HES6588,NY,98
2115,HXV2577,NY,98
2116,HZT4858,NY,13
2117,M72GBE,NJ,98
2118,HFT6350,NY,20
2119,GBC7217,NY,51
2120,HJL8987,NY,40
2121,HMA8440,NY,68
2122,HXH1610,NY,19
2123,HUX5740,NY,40
2124,HTB2343,NY,14
2125,HXF3628,NY,14
2126,L23JJS,NJ,17
2127,HPK1618,NY,20
2128,HZM9327,NY,40
2129,HUV1571,NY,46
2130,GEC2433,OH,98
2131,GTF5045,NY,46
2132,GNB1552,NY,46
2133,GLR9444,NY,21
2134,HTB8840,NY,99
2135,HXY5752,NY,99
2136,HZK9110,NY,99
2137,HEV3249,NY,19
2138,M17,NJ,98
2139,HSH3199,NY,40
2140,HWY2760,NY,40
2141,GRR8466,NY,40
2142,GPP278,VT,20
2143,HNM1921,NY,17
